title,slug,topCategoryName,origin,price_unit
Salade feuille de chêne verte BONDUELLE,salade-feuille-de-chene-verte-bonduelle,Fruits et Légumes,FRANCE,12.51 € / KG
Salade feuille de chêne rouge BONDUELLE,salade-feuille-de-chene-rouge-bonduelle,Fruits et Légumes,FRANCE,12.80 € / KG
Salade iceberg  CARREFOUR LE MARCHE,salade-iceberg-carrefour-le-marche,Fruits et Légumes,FRANCE,5.00 € / KG
Salade  roquette  CARREFOUR LE MARCHE,salade-roquette-carrefour-le-marche,Fruits et Légumes,ORIGINE C.E.E.,14.32 € / KG
Salade mâche CARREFOUR,salade-mache-carrefour,Fruits et Légumes,FRANCE,16.50 € / KG
Salade iceberg  CARREFOUR LE MARCHE,salade-iceberg-carrefour-le-marche,Fruits et Légumes,FRANCE,4.89 € / KG
Salade Mélange Gourmand CARREFOUR,salade-melange-gourmand-carrefour,Fruits et Légumes,FRANCE,13.57 € / KG
Salade laitue prête à consommer CARREFOUR,salade-laitue-prete-a-consommer-carrefour,Fruits et Légumes,FRANCE,13.57 € / KG
Salade  composée  CARREFOUR LE MARCHE,salade-composee-carrefour-le-marche,Fruits et Légumes,FRANCE,7.80 € / KG
Salade  coeur de scarole  CARREFOUR LE MARCHE,salade-coeur-de-scarole-carrefour-le-marche,Fruits et Légumes,FRANCE,8.40 € / KG
Salade  coeur de laitue  CARREFOUR LE MARCHE,salade-coeur-de-laitue-carrefour-le-marche,Fruits et Légumes,FRANCE,9.25 € / KG
Salade coeur de frisée  CARREFOUR LE MARCHE,salade-coeur-de-frisee-carrefour-le-marche,Fruits et Légumes,FRANCE,9.16 € / KG
Salade  Mâche CARREFOUR LE MARCHE,salade-mache-carrefour-le-marche,Fruits et Légumes,FRANCE,12.00 € / KG
Salade  mélange Gourmand  CARREFOUR LE MARCHE,salade-melange-gourmand-carrefour-le-marche,Fruits et Légumes,FRANCE,9.75 € / KG
Salade mélange Gourmand  CARREFOUR LE MARCHE,salade-melange-gourmand-carrefour-le-marche,Fruits et Légumes,FRANCE,9.06 € / KG
Salade composée  CARREFOUR LE MARCHE,salade-composee-carrefour-le-marche,Fruits et Légumes,FRANCE,6.75 € / KG
Salade  de laitue  CARREFOUR LE MARCHE,salade-de-laitue-carrefour-le-marche,Fruits et Légumes,FRANCE,7.97 € / KG
Salade jeunes pousses  CARREFOUR LE MARCHE,salade-jeunes-pousses-carrefour-le-marche,Fruits et Légumes,FRANCE,14.40 € / KG
Salade Mâche,salade-mache,Fruits et Légumes,FRANCE,6.60 € / KG
Salade pousses d'épinards,salade-pousses-d-epinards,Fruits et Légumes,FRANCE,10.32 € / KG
Salade Roquette,salade-roquette,Fruits et Légumes,ITALIE,9.60 € / KG
Salade jeunes pousses,salade-jeunes-pousses,Fruits et Légumes,FRANCE,9.60 € / KG
Salade cœurs de romaine,salade-coeurs-de-romaine,Fruits et Légumes,ORIGINE C.E.E.,8.54 € / KG
Salade Mâche,salade-mache,Fruits et Légumes,FRANCE,6.60 € / KG
Salade Laitue Iceberg,salade-laitue-iceberg,Fruits et Légumes,ESPAGNE,1.29 € / U
Salade Mâche Roquette Betterave FLORETTE,salade-mache-roquette-betterave-florette,Fruits et Légumes,FRANCE,21.90 € / KG
Salade Jeunes Pousses Douces FLORETTE,salade-jeunes-pousses-douces-florette,Fruits et Légumes,FRANCE,19.50 € / KG
Salade mélange de saison FLORETTE,salade-melange-de-saison-florette,Fruits et Légumes,FRANCE,12.50 € / KG
Salade Mesclun FLORETTE,salade-mesclun-florette,Fruits et Légumes,FRANCE,18.50 € / KG
Salade Mâche FLORETTE,salade-mache-florette,Fruits et Légumes,FRANCE,16.80 € / KG
Salade Mâche et Roquette FLORETTE,salade-mache-et-roquette-florette,Fruits et Légumes,FRANCE,16.29 € / KG
Salade roquette FLORETTE,salade-roquette-florette,Fruits et Légumes,FRANCE,22.50 € / KG
Salade Mâche FLORETTE,salade-mache-florette,Fruits et Légumes,FRANCE,12.59 € / KG
Salade Feuille De Chêne Verte FLORETTE,salade-feuille-de-chene-verte-florette,Fruits et Légumes,FRANCE,12.60 € / KG
Salade Jeunes Pousses Douces FLORETTE,salade-jeunes-pousses-douces-florette,Fruits et Légumes,FRANCE,16.00 € / KG
Salade Laitue Iceberg FLORETTE,salade-laitue-iceberg-florette,Fruits et Légumes,FRANCE,6.08 € / KG
Salade Laitue Iceberg FLORETTE,salade-laitue-iceberg-florette,Fruits et Légumes,FRANCE,8.57 € / KG
Salade laitue FLORETTE,salade-laitue-florette,Fruits et Légumes,FRANCE,9.38 € / KG
Salade Mâche FLORETTE,salade-mache-florette,Fruits et Légumes,FRANCE,13.75 € / KG
Salade Laitue Iceberg FLORETTE,salade-laitue-iceberg-florette,Fruits et Légumes,FRANCE,7.33 € / KG
Salade laitue Romaine,salade-laitue-romaine,Fruits et Légumes,ESPAGNE,0.99 € / U
Salade  Roquette,salade-roquette,Fruits et Légumes,UNION EUROPEENNE,7.92 € / KG
Salade romaine,salade-romaine,Fruits et Légumes,ORIGINE C.E.E.,0.99 € / U
Salade  Sucrine,salade-sucrine,Fruits et Légumes,ORIGINE C.E.E.,0.99 € / U
Salade  mâche  CARREFOUR LE MARCHE,salade-mache-carrefour-le-marche,Fruits et Légumes,FRANCE,11.25 € / KG
Salade feuille de chêne  CARREFOUR LE MARCHE,salade-feuille-de-chene-carrefour-le-marche,Fruits et Légumes,FRANCE,8.00 € / KG
Salade  Mesclun  CARREFOUR LE MARCHE,salade-mesclun-carrefour-le-marche,Fruits et Légumes,ORIGINE C.E.E.,16.00 € / KG
Salade mâche roquette  CARREFOUR LE MARCHE,salade-mache-roquette-carrefour-le-marche,Fruits et Légumes,FRANCE,13.60 € / KG
Salade jeunes pousses LES CRUDETTES,salade-jeunes-pousses-les-crudettes,Fruits et Légumes,FRANCE,15.50 € / KG
Salade batavia forma maxi LES CRUDETTES,salade-batavia-forma-maxi-les-crudettes,Fruits et Légumes,ORIGINE C.E.E.,7.95 € / KG
Salade mâche,salade-mache,Fruits et Légumes,FRANCE,10.32 € / KG
Sucrine,sucrine,Fruits et Légumes,ORIGINE C.E.E.,0.40 € / U
Tomate Cerise rouges rondes,tomate-cerise-rouges-rondes,Fruits et Légumes,FRANCE,7.01 € / KG
Tomate ronde en grappe cocktail,tomate-ronde-en-grappe-cocktail,Fruits et Légumes,FRANCE,5.00 € / KG
Tomate allongée Torino vrac,tomate-allongee-torino-vrac,Fruits et Légumes,FRANCE,1.49 € / KG
Tomate cerise baby,tomate-cerise-baby,Fruits et Légumes,UE ET HORS U.E.,11.67 € / KG
Tomate SIMPL,tomate-simpl,Fruits et Légumes,ORIGINE C.E.E.,2.19 € / U
Tomate cerise allongée,tomate-cerise-allongee,Fruits et Légumes,MAROC,3.75 € / KG
Tomate cerise ronde,tomate-cerise-ronde,Fruits et Légumes,FRANCE,2.99 € / KG
Tomate cerise ronde,tomate-cerise-ronde,Fruits et Légumes,MAROC,5.00 € / KG
Tomate cerise allongée,tomate-cerise-allongee,Fruits et Légumes,FRANCE,6.25 € / KG
Tomate cerise,tomate-cerise,Fruits et Légumes,FRANCE,11.96 € / KG
Tomates rondes charnues à farcir vrac,tomates-rondes-charnues-a-farcir-vrac,Fruits et Légumes,MAROC,4.69 € / KG
Tomates allongées vrac,tomates-allongees-vrac,Fruits et Légumes,FRANCE,4.68 € / KG
Tomates Cerise allongées,tomates-cerise-allongees,Fruits et Légumes,FRANCE,6.40 € / KG
Tomates cerises rondes,tomates-cerises-rondes,Fruits et Légumes,MAROC,15.96 € / U
Tomates côtelées mélangées,tomates-cotelees-melangees,Fruits et Légumes,FRANCE,14.70 € / KG
Tomates cerises allongées,tomates-cerises-allongees,Fruits et Légumes,FRANCE,5.99 € / KG
Tomates rondes en grappe vrac,tomates-rondes-en-grappe-vrac,Fruits et Légumes,FRANCE,0.82 € / KG
Tomates côtelées jaunes vrac,tomates-cotelees-jaunes-vrac,Fruits et Légumes,FRANCE,5.99 € / KG
Tomates côtelées rouges coeur vrac,tomates-cotelees-rouges-coeur-vrac,Fruits et Légumes,FRANCE,5.99 € / KG
Tomates rondes Bio,tomates-rondes-bio,Fruits et Légumes,FRANCE,4.98 € / KG
Tomates cerises rondes panachées,tomates-cerises-rondes-panachees,Fruits et Légumes,FRANCE,5.71 € / KG
Tomates allongées coeur vrac,tomates-allongees-coeur-vrac,Fruits et Légumes,FRANCE,4.59 € / KG
Tomates côtelée mélangée vrac,tomates-cotelee-melangee-vrac,Fruits et Légumes,FRANCE,5.99 € / KG
Tomates rondes PETIT PRIX,tomates-rondes-petit-prix,Fruits et Légumes,MAROC,2.19 € / KG
Tomates noires côtelée  vrac,tomates-noires-cotelee-vrac,Fruits et Légumes,FRANCE,5.99 € / KG
Tomates cerises rondes,tomates-cerises-rondes,Fruits et Légumes,MAROC,6.25 € / KG
Tomates cerises mélangées,tomates-cerises-melangees,Fruits et Légumes,MAROC,7.96 € / KG
Tomates rondes en grappe cocktail Zéro Résidu de Pesticide,tomates-rondes-en-grappe-cocktail-zero-residu-de-pesticide,Fruits et Légumes,FRANCE,6.00 € / KG
Tomates cerises rondes et allongées,tomates-cerises-rondes-et-allongees,Fruits et Légumes,SAHARA OCCIDENTAL,6.48 € / KG
Tomates cerises mélange vrac,tomates-cerises-melange-vrac,Fruits et Légumes,MAROC,5.99 € / KG
Tomates allongées coeur,tomates-allongees-coeur,Fruits et Légumes,FRANCE,6.15 € / KG
Tomates cerises allongées Sweetberry,tomates-cerises-allongees-sweetberry,Fruits et Légumes,FRANCE,8.57 € / KG
Tomates allongées coeur vrac,tomates-allongees-coeur-vrac,Fruits et Légumes,FRANCE,5.99 € / KG
Tomates cerises allongées en grappe,tomates-cerises-allongees-en-grappe,Fruits et Légumes,FRANCE,13.96 € / KG
Tomates cerises allongées Allongée,tomates-cerises-allongees-allongee,Fruits et Légumes,ORIGINE PAYS TIERS,5.80 € / KG
Tomates cerises allongées,tomates-cerises-allongees,Fruits et Légumes,ORIGINE PAYS TIERS,5.99 € / KG
Tomates cerises mélangées,tomates-cerises-melangees,Fruits et Légumes,ORIGINE PAYS TIERS,5.99 € / KG
Tomates cerises en grappe,tomates-cerises-en-grappe,Fruits et Légumes,FRANCE,10.00 € / KG
Tomates cerises en grappe,tomates-cerises-en-grappe,Fruits et Légumes,FRANCE,13.30 € / KG
Tomates cerises rondes et allongées panachées,tomates-cerises-rondes-et-allongees-panachees,Fruits et Légumes,FRANCE,5.99 € / KG
Tomates cerises allongées,tomates-cerises-allongees,Fruits et Légumes,FRANCE,3.96 € / KG
Tomates cerises allongées SIMPL,tomates-cerises-allongees-simpl,Fruits et Légumes,ORIGINE PAYS TIERS,3.96 € / KG
Tomates cocktail sans pesticide,tomates-cocktail-sans-pesticide,Fruits et Légumes,FRANCE,5.00 € / KG
Blanc de Poireau FILIERE QUALITE CARREFOUR,blanc-de-poireau-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,5.65 € / KG
Blanc de Poireau FILIERE QUALITE CARREFOUR,blanc-de-poireau-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,6.32 € / KG
Blancs de poireau FILIERE QUALITE CARREFOUR,blancs-de-poireau-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,7.58 € / KG
Blancs de poireaux,blancs-de-poireaux,Fruits et Légumes,ORIGINE C.E.E.,7.98 € / KG
Blancs de poireaux AgroEcologie FILIERE QUALITE CARREFOUR,blancs-de-poireaux-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,6.00 € / KG
Chou fleur,chou-fleur,Fruits et Légumes,FRANCE,2.19 € / U
Chou blanc,chou-blanc,Fruits et Légumes,FRANCE,2.19 € / U
Chou rouge,chou-rouge,Fruits et Légumes,FRANCE,2.19 € / U
Chou vert,chou-vert,Fruits et Légumes,FRANCE,2.19 € / U
Chou Romanesco,chou-romanesco,Fruits et Légumes,FRANCE,3.99 € / U
Chou blanc Choudou,chou-blanc-choudou,Fruits et Légumes,PORTUGAL,2.99 € / U
Chou Chinois,chou-chinois,Fruits et Légumes,ORIGINE C.E.E.,2.49 € / U
Chou de Bruxelles,chou-de-bruxelles,Fruits et Légumes,FRANCE,3.19 € / KG
Chou Choi Sum,chou-choi-sum,Fruits et Légumes,UNION EUROPEENNE,7.63 € / KG
Chou Pak Choi,chou-pak-choi,Fruits et Légumes,UNION EUROPEENNE,6.67 € / KG
Chou chinois,chou-chinois,Fruits et Légumes,ORIGINE C.E.E.,2.00 € / U
Chou rouge CARREFOUR LE MARCHE,chou-rouge-carrefour-le-marche,Fruits et Légumes,FRANCE,9.38 € / KG
Choux  de Bruxelles,choux-de-bruxelles,Fruits et Légumes,FRANCE,4.98 € / KG
Légumes Potée,legumes-potee,Fruits et Légumes,FRANCE,2.66 € / KG
Mini chou fleur 2 têtes PRINCE DE BRETAGNE,mini-chou-fleur-2-tetes-prince-de-bretagne,Fruits et Légumes,FRANCE,26.07 € / KG
Mini chou pak choi,mini-chou-pak-choi,Fruits et Légumes,AFRIQUE DU SUD,5.49 € / U
Mini navet PRINCE DE BRETAGNE,mini-navet-prince-de-bretagne,Fruits et Légumes,ORIGINE PAYS TIERS,4.99 € / U
Mini poireau,mini-poireau,Fruits et Légumes,ORIGINE PAYS TIERS,20.95 € / KG
Navet boule or,navet-boule-or,Fruits et Légumes,ORIGINE C.E.E.,3.80 € / KG
Navets ronds violets vrac,navets-ronds-violets-vrac,Fruits et Légumes,FRANCE,0.62 € / KG
Navets boule d'or vrac,navets-boule-d-or-vrac,Fruits et Légumes,FRANCE,1.64 € / KG
Navets botte fanes,navets-botte-fanes,Fruits et Légumes,FRANCE,2.99 € / U
Petits choux de Bruxelles,petits-choux-de-bruxelles,Fruits et Légumes,FRANCE,3.96 € / KG
Poireaux vrac,poireaux-vrac,Fruits et Légumes,FRANCE,2.19 € / KG
Poireaux botte,poireaux-botte,Fruits et Légumes,FRANCE,2.19 € / KG
Poireaux,poireaux,Fruits et Légumes,FRANCE,1.84 € / KG
Poireaux,poireaux,Fruits et Légumes,FRANCE,1.33 € / KG
Poireaux botte,poireaux-botte,Fruits et Légumes,FRANCE,1.99 € / KG
Pot au feu de légumes carotte/blanc de poireaux/bouquet garni/navet/oignon,pot-au-feu-de-legumes-carotte-blanc-de-poireaux-bouquet-garni-navet-oignon,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes de terre SIMPL,pommes-de-terre-simpl,Fruits et Légumes,FRANCE,0.99 € / KG
Baby Carottes Prêtes à croquer FLORETTE,baby-carottes-pretes-a-croquer-florette,Fruits et Légumes,FRANCE,9.60 € / KG
Carotte Sans résidu de Pesticides,carotte-sans-residu-de-pesticides,Fruits et Légumes,FRANCE,1.72 € / KG
Carottes PETIT PRIX,carottes-petit-prix,Fruits et Légumes,FRANCE,1.64 € / KG
Carottes couleur mix,carottes-couleur-mix,Fruits et Légumes,FRANCE,2.55 € / KG
Carottes vrac,carottes-vrac,Fruits et Légumes,FRANCE,1.79 € / KG
Carottes,carottes,Fruits et Légumes,FRANCE,1.19 € / KG
Carottes CARREFOUR,carottes-carrefour,Fruits et Légumes,FRANCE,1.19 € / KG
Carottes CARREFOUR,carottes-carrefour,Fruits et Légumes,FRANCE,1.99 € / KG
Carottes botte fanes,carottes-botte-fanes,Fruits et Légumes,FRANCE,1.99 € / U
Carottes vrac FILIERE QUALITE CARREFOUR,carottes-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.79 € / KG
Carottes en sachet FILIERE QUALITE CARREFOUR,carottes-en-sachet-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.00 € / KG
Carottes PLANETE VEGETAL,carottes-planete-vegetal,Fruits et Légumes,FRANCE,1.98 € / KG
Carottes petites,carottes-petites,Fruits et Légumes,ORIGINE C.E.E.,1.98 € / KG
Carottes Bio,carottes-bio,Fruits et Légumes,ORIGINE C.E.E.,2.33 € / KG
Carottes agroécologie FILIERE QUALITE CARREFOUR,carottes-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.89 € / KG
Carottes agroécologie FILIERE QUALITE CARREFOUR,carottes-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.46 € / KG
Carottes des sables,carottes-des-sables,Fruits et Légumes,FRANCE,1.73 € / KG
Carottes des sables vrac,carottes-des-sables-vrac,Fruits et Légumes,FRANCE,1.79 € / KG
Mini carottes,mini-carottes,Fruits et Légumes,ORIGINE PAYS TIERS,3.01 € / U
Patate douce vrac Bio,patate-douce-vrac-bio,Fruits et Légumes,FRANCE,4.99 € / KG
Patate douce,patate-douce,Fruits et Légumes,FRANCE,2.99 € / KG
Patates douces Bio,patates-douces-bio,Fruits et Légumes,FRANCE,7.18 € / KG
Patates douces en conversion biologique,patates-douces-en-conversion-biologique,Fruits et Légumes,FRANCE,7.18 € / KG
Pomme de terre primeur Délicatesse,pomme-de-terre-primeur-delicatesse,Fruits et Légumes,FRANCE,2.91 € / KG
Pomme de terre ratte,pomme-de-terre-ratte,Fruits et Légumes,FRANCE,2.99 € / KG
Pomme de terre Bonnotte Primaline de Noirmoutier,pomme-de-terre-bonnotte-primaline-de-noirmoutier,Fruits et Légumes,FRANCE,5.33 € / KG
Pomme de terre de nos régions,pomme-de-terre-de-nos-regions,Fruits et Légumes,FRANCE,1.44 € / KG
Pommes de terre de consommation non lavées,pommes-de-terre-de-consommation-non-lavees,Fruits et Légumes,FRANCE,1.20 € / KG
Pommes de terre de conservation vrac,pommes-de-terre-de-conservation-vrac,Fruits et Légumes,FRANCE,1.99 € / KG
Pommes de terre de consommation,pommes-de-terre-de-consommation,Fruits et Légumes,FRANCE,0.85 € / KG
Pommes de terre de nos régions,pommes-de-terre-de-nos-regions,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes de terre primeur,pommes-de-terre-primeur,Fruits et Légumes,FRANCE,1.88 € / KG
Pommes de terre de conservation non lavées,pommes-de-terre-de-conservation-non-lavees,Fruits et Légumes,FRANCE,0.99 € / KG
Pommes de terre de consommation non lavées,pommes-de-terre-de-consommation-non-lavees,Fruits et Légumes,FRANCE,0.70 € / KG
Pommes de terre rouge Vapeur / Gratin / Rissolée,pommes-de-terre-rouge-vapeur-gratin-rissolee,Fruits et Légumes,FRANCE,2.00 € / KG
Pommes de terre rouges vapeur,pommes-de-terre-rouges-vapeur,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes de terre Vapeur / Gratin / Rissolée,pommes-de-terre-vapeur-gratin-rissolee,Fruits et Légumes,FRANCE,1.88 € / KG
Pommes de terre Purée Potage Four,pommes-de-terre-puree-potage-four,Fruits et Légumes,FRANCE,1.36 € / KG
Pommes de terre de consommation blanches,pommes-de-terre-de-consommation-blanches,Fruits et Légumes,FRANCE,0.80 € / KG
Pommes de terre de consommation,pommes-de-terre-de-consommation,Fruits et Légumes,FRANCE,0.70 € / KG
Pommes de terre grenaille,pommes-de-terre-grenaille,Fruits et Légumes,FRANCE,3.49 € / KG
Pommes de terre Ratte agroécologie REFLETS DE FRANCE,pommes-de-terre-ratte-agroecologie-reflets-de-france,Fruits et Légumes,FRANCE,3.29 € / KG
Pommes de terre de consommation non lavées PETIT PRIX,pommes-de-terre-de-consommation-non-lavees-petit-prix,Fruits et Légumes,FRANCE,0.70 € / KG
Pommes de terre Frites,pommes-de-terre-frites,Fruits et Légumes,FRANCE,1.36 € / KG
Pommes de terre Purée / Four / Potage variété,pommes-de-terre-puree-four-potage-variete,Fruits et Légumes,FRANCE,1.56 € / KG
Pommes de terre Vapeur,pommes-de-terre-vapeur,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes de terre branches Vapeur / Gratin / Rissolée CARREFOUR,pommes-de-terre-branches-vapeur-gratin-rissolee-carrefour,Fruits et Légumes,FRANCE,1.20 € / KG
Pommes de terre primeur Ile de Ré AOP,pommes-de-terre-primeur-ile-de-re-aop,Fruits et Légumes,FRANCE,2.50 € / KG
Pommes de terre Pompadour Label Rouge,pommes-de-terre-pompadour-label-rouge,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes de terre Vapeur CARREFOUR,pommes-de-terre-vapeur-carrefour,Fruits et Légumes,FRANCE,2.59 € / KG
Pommes de terre primeur Gourmandine de Noirmoutier IGP,pommes-de-terre-primeur-gourmandine-de-noirmoutier-igp,Fruits et Légumes,FRANCE,1.84 € / KG
Pommes de terre Vapeur / Gratin / Rissolée,pommes-de-terre-vapeur-gratin-rissolee,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes de terre rouge Vapeur / Gratin / Rissolée,pommes-de-terre-rouge-vapeur-gratin-rissolee,Fruits et Légumes,FRANCE,1.20 € / KG
Pommes de terre Purée / Four / Potage FILIERE QUALITE CARREFOUR,pommes-de-terre-puree-four-potage-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes de terre spécial frites FILIERE QUALITE CARREFOUR,pommes-de-terre-special-frites-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes de terre de consommation Grenaille Micro-ondable FILIERE QUALITE CARREFOUR,pommes-de-terre-de-consommation-grenaille-micro-ondable-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.39 € / KG
Pommes de terre primeur Délicatesse REFLETS DE FRANCE,pommes-de-terre-primeur-delicatesse-reflets-de-france,Fruits et Légumes,FRANCE,5.32 € / KG
Pommes de terre de consommation agroécologie REFLETS DE FRANCE,pommes-de-terre-de-consommation-agroecologie-reflets-de-france,Fruits et Légumes,FRANCE,5.32 € / KG
Pommes de terre grenaille,pommes-de-terre-grenaille,Fruits et Légumes,FRANCE,1.99 € / KG
Pommes de terre primeur REFLETS DE FRANCE,pommes-de-terre-primeur-reflets-de-france,Fruits et Légumes,FRANCE,4.21 € / KG
Pommes de terre PETIT PRIX,pommes-de-terre-petit-prix,Fruits et Légumes,FRANCE,0.99 € / KG
Pommes de terre Primeur de Noirmoutier agroécologie REFLETS DE FRANCE,pommes-de-terre-primeur-de-noirmoutier-agroecologie-reflets-de-france,Fruits et Légumes,FRANCE,4.84 € / KG
Pommes de terre primeur de Noirmoutier Label Rouge IGP,pommes-de-terre-primeur-de-noirmoutier-label-rouge-igp,Fruits et Légumes,FRANCE,9.32 € / KG
Pommes de terre nouvelles,pommes-de-terre-nouvelles,Fruits et Légumes,ESPAGNE,1.20 € / KG
"Pommes de terre four, purée, potage agroécologie FILIERE QUALITE CARREFOUR",pommes-de-terre-four-puree-potage-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.44 € / KG
Pommes de terre Vapeur Blanche agroécologie,pommes-de-terre-vapeur-blanche-agroecologie,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes de terre Vapeur Rouge agroécologie,pommes-de-terre-vapeur-rouge-agroecologie,Fruits et Légumes,FRANCE,1.32 € / KG
Pommes de terre Micro-Ondable blanches agroécologie FILIERE QUALITE CARREFOUR,pommes-de-terre-micro-ondable-blanches-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,3.05 € / KG
Pommes de terre Purée / Four / Potage AgroEcologie,pommes-de-terre-puree-four-potage-agroecologie,Fruits et Légumes,FRANCE,1.56 € / KG
Pommes de terre de consommation à chair ferme C'EST QUI LE PATRON,pommes-de-terre-de-consommation-a-chair-ferme-c-est-qui-le-patron,Fruits et Légumes,FRANCE,1.54 € / KG
Pommes de terre Vapeur à chair ferme C'EST QUI LE PATRON,pommes-de-terre-vapeur-a-chair-ferme-c-est-qui-le-patron,Fruits et Légumes,FRANCE,1.54 € / KG
